casualties,latitude,longitude,state
0,-34.85716872,138.6554815,SA
0,-34.78656602,138.4995127,SA
1,-34.93157909,138.5750158,SA
2,-34.93157909,138.5750158,SA
1,-34.93157909,138.5750158,SA
1,-34.93157909,138.5750158,SA
0,-34.93157909,138.5750158,SA
1,-34.93157909,138.5750158,SA
0,-34.93157909,138.5750158,SA
1,-34.93157909,138.5750158,SA
0,-35.13759691,138.5065325,SA
1,-35.13759691,138.5065325,SA
0,-35.13759691,138.5065325,SA
0,-35.13759691,138.5065325,SA
0,-35.13759691,138.5065325,SA
2,-35.13759691,138.5065325,SA
0,-35.13759691,138.5065325,SA
1,-35.13759691,138.5065325,SA
2,-35.13759691,138.5065325,SA
0,-35.13759691,138.5065325,SA
0,-34.92109153,138.6075187,SA
0,-34.94006216,138.6244145,SA
0,-34.91138006,138.593033,SA
0,-34.91138006,138.593033,SA
1,-34.92215524,138.5872675,SA
0,-34.92215524,138.5872675,SA
0,-34.92215524,138.5872675,SA
0,-34.92215524,138.5872675,SA
0,-34.92215524,138.5872675,SA
0,-34.93688203,138.6600337,SA
2,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
1,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
1,-34.91480112,138.6405174,SA
1,-34.91480112,138.6405174,SA
1,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
0,-34.91480112,138.6405174,SA
0,-34.87611392,138.6778787,SA
1,-34.87611392,138.6778787,SA
0,-34.87265019,138.6191257,SA
0,-34.87265019,138.6191257,SA
2,-34.87265019,138.6191257,SA
0,-34.87265019,138.6191257,SA
0,-34.89875774,138.5972989,SA
0,-34.89875774,138.5972989,SA
0,-34.89875774,138.5972989,SA
2,-34.90113453,138.5496219,SA
0,-34.90113453,138.5496219,SA
0,-34.90113453,138.5496219,SA
0,-34.80807762,138.6169662,SA
1,-35.01029375,138.5458418,SA
1,-35.01029375,138.5458418,SA
0,-34.89526497,138.642066,SA
1,-34.80140608,138.6066695,SA
1,-34.80140608,138.6066695,SA
1,-34.80140608,138.6066695,SA
0,-34.80140608,138.6066695,SA
0,-34.80140608,138.6066695,SA
0,-34.80140608,138.6066695,SA
0,-34.80140608,138.6066695,SA
0,-34.80140608,138.6066695,SA
0,-34.93899797,138.577521,SA
1,-34.67520402,138.6872841,SA
0,-34.87395113,138.5483106,SA
0,-34.87395113,138.5483106,SA
0,-34.9068103,138.5056214,SA
2,-34.9068103,138.5056214,SA
0,-34.9068103,138.5056214,SA
0,-34.9068103,138.5056214,SA
2,-34.9068103,138.5056214,SA
1,-34.86576034,138.5477469,SA
0,-34.93606991,138.5926743,SA
0,-34.79528937,138.7004255,SA
1,-34.79528937,138.7004255,SA
0,-34.9209485,138.6018008,SA
0,-34.91807194,138.6363788,SA
0,-34.06848438,137.593401,SA
0,-35.07371607,138.5834094,SA
1,-35.07371607,138.5834094,SA
0,-34.7326748,138.6360588,SA
1,-34.7326748,138.6360588,SA
0,-34.7326748,138.6360588,SA
1,-34.8472309,138.6174103,SA
1,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
4,-34.8472309,138.6174103,SA
4,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
1,-34.8472309,138.6174103,SA
1,-34.8472309,138.6174103,SA
1,-34.8472309,138.6174103,SA
1,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
0,-34.8472309,138.6174103,SA
1,-34.91948757,138.6203624,SA
0,-34.91948757,138.6203624,SA
0,-34.91948757,138.6203624,SA
0,-34.94519147,138.5713742,SA
0,-34.87360144,138.6020008,SA
0,-34.87360144,138.6020008,SA
1,-34.87360144,138.6020008,SA
0,-34.87360144,138.6020008,SA
0,-34.87360144,138.6020008,SA
0,-34.66945379,138.6734891,SA
1,-34.89679802,138.5841722,SA
1,-34.89679802,138.5841722,SA
0,-34.84154645,138.542387,SA
1,-34.85063508,138.5467188,SA
0,-34.85063508,138.5467188,SA
1,-34.85063508,138.5467188,SA
2,-34.85063508,138.5467188,SA
0,-34.85063508,138.5467188,SA
0,-34.93074777,138.5878297,SA
0,-34.93074777,138.5878297,SA
0,-34.93074777,138.5878297,SA
1,-34.93074777,138.5878297,SA
